3.666666666666666519e+00
1.401546514555838918e+01
2.309615858817573653e+01
4.051227554841540979e+01
4.872463591386279802e+01
5.691424198454572547e+01
6.952774168635167484e+01
7.815780860313638811e+01
8.652356074670008468e+01
9.428658720948784833e+01
1.033308294173198476e+02
1.112628241754033240e+02
1.201344572606215593e+02
1.241426333256076049e+02
1.299451443997708111e+02
1.329731989661293881e+02
1.365782714294369953e+02
1.385558628614752479e+02
1.401747302207044754e+02
1.408908637166312587e+02
1.411465351352606490e+02
1.420727188409733230e+02
1.417407386714833990e+02
1.349126841730302431e+02
1.273290425194895050e+02
1.304468953626333416e+02
1.318830420566669659e+02
1.371893807357856190e+02
1.372964089843737838e+02
1.349392280657496599e+02
1.289128784386350333e+02
1.212476130979171671e+02
1.110609958121034140e+02
1.002456342808352190e+02
8.577646573536863173e+01
7.190155088382513782e+01
5.684695656880487746e+01
5.542723398820529468e+01
5.676526237282060094e+01
7.175848653141289901e+01
8.868166875555704110e+01
1.032038088827698488e+02
1.161654781369834382e+02
1.284017619952825271e+02
1.363635693530509059e+02
1.403610556256147106e+02
1.330335345812550258e+02
1.299615484099340676e+02
1.262427868782789488e+02
1.261523678053615924e+02
1.221074233194588317e+02
1.176919572773457645e+02
1.166368467563805922e+02
1.195863921195237793e+02
1.159047868837045030e+02
1.185885020375352923e+02
1.160383084479296940e+02
1.118508969074828912e+02
1.084363114240281476e+02
1.059201595585250573e+02
1.036163776191056769e+02
1.037729977622875168e+02
1.123335027645027395e+02
1.077511035269258599e+02
1.052560478315359092e+02
1.066753712142272690e+02
1.111742659884697275e+02
1.047562201043393060e+02
1.106453167779356903e+02
1.078628471191456697e+02
1.017762031701622902e+02
9.835832437742327272e+01
9.575259732911155197e+01
9.964555567563174066e+01
9.517438675895886036e+01
8.848448574272370593e+01
8.390498794506838465e+01
8.079880230417705889e+01
8.089142984134250014e+01
7.748100426469274282e+01
7.962261586823713344e+01
7.711137963745403567e+01
7.608769114128091360e+01
7.043209849248218291e+01
6.563418819742472010e+01
5.629649368706451185e+01
5.138764158203356658e+01
4.589582454668634881e+01
3.756501047965021911e+01
3.158733413954244895e+01
3.345533307231295339e+01
3.217748554171444653e+01
3.147053583688644451e+01
2.904239813693310168e+01
3.464223824073391000e+01
3.785791702402893577e+01
3.142939016737773272e+01
2.491251652814800366e+01
1.751454109878965681e+01
3.777777777777777679e+00
