1.980124838028327616e+01
1.525219281373922442e+01
1.267059289519194643e+01
1.169217698002819539e+01
1.011787189354590311e+01
1.071023129305782540e+01
1.123836579745726461e+01
1.470937932066161480e+01
1.969723579601948771e+01
2.013283085855631072e+01
